episodio,pasos,recompensa
1129,100284,530.5484
1130,100498,1112.9683
1131,100617,613.5952
1132,100788,881.0372
1133,100918,560.36365
1134,101061,707.72675
1135,101190,630.98486
1136,101293,553.48474
1137,101425,690.1071
1138,101525,541.05994
1139,101599,401.47217
1140,101811,1084.5792
1141,101905,503.20557
1142,102060,815.36053
1143,102190,693.2142
1144,102359,856.83954
1145,102590,1217.8844
1146,102852,1350.6019
1147,102979,643.3435
1148,103125,783.661
1149,103331,1087.6707
1150,103475,747.5701
1151,103579,481.695
1152,103781,1085.3984
1153,103868,458.57834
1154,103994,661.7628
1155,104101,528.0975
1156,104212,559.78326
1157,104453,1281.2206
1158,104695,1278.4039
1159,104899,1067.3204
1160,105040,739.33136
1161,105148,496.99973
1162,105354,1060.8894
1163,105556,1009.4341
1164,105801,1284.2073
1165,105895,496.13623
1166,106006,600.1522
1167,106197,1059.4868
1168,106382,956.707
1169,106555,931.7825
1170,106724,913.41425
1171,106891,875.17914
1172,107054,861.2433
1173,107271,1142.2151
1174,107510,1244.9521
1175,107626,624.6306
1176,107792,828.0804
1177,107983,1062.3945
1178,108071,484.4402
1179,108148,372.3758
1180,108319,935.07104
1181,108426,556.3964
1182,108562,722.7727
1183,108694,676.1716
1184,108836,774.91223
1185,108991,833.8629
1186,109142,821.6772
1187,109299,743.2253
1188,109459,864.891
1189,109580,630.314
1190,109705,678.5347
1191,109825,624.38916
1192,109945,637.2661
1193,110051,549.97424
1194,110214,868.87787
1195,110328,586.72174
1196,110455,663.1001
1197,110687,1168.0297
1198,110884,991.9846
1199,111065,956.32874
1200,111248,865.5999
1201,111444,1044.9415
1202,111718,1394.3796
1203,111834,611.4012
1204,111950,616.3143
1205,112239,1493.0884
1206,112361,581.1958
1207,112583,1064.6968
1208,112754,912.93805
1209,112886,616.66486
1210,113037,782.6696
1211,113133,470.1079
1212,113250,542.0709
1213,113429,945.0467
1214,113612,961.3823
1215,113866,1331.4349
1216,114053,979.2027
1217,114311,1247.7448
1218,114513,1117.6006
1219,114675,832.1941
1220,114797,661.9657
1221,114883,404.884
1222,115093,1105.8445
1223,115241,808.0179
1224,115382,773.78735
1225,115491,490.85028
1226,115635,711.7588
1227,115759,639.97345
1228,115859,546.4059
1229,116048,996.15094
1230,116170,553.97125
1231,116380,1081.1783
1232,116605,1144.6556
1233,116754,747.4987
1234,116882,683.1788
1235,117000,544.2291
1236,117132,701.1531
1237,117255,648.70483
1238,117383,597.1439
1239,117552,868.7185
1240,117799,1279.3556
1241,117962,864.5818
1242,118160,1062.3329
1243,118316,756.43964
1244,118494,920.09485
1245,118620,623.19934
1246,118700,398.32718
1247,118794,445.65866
1248,118918,544.2644
1249,119063,734.33704
1250,119209,655.27484
1251,119353,685.5998
1252,119502,781.94666
1253,119686,946.2131
1254,119845,807.81213
1255,120039,911.37537
1256,120152,614.7809
1257,120307,826.6941
1258,120441,722.4099
1259,120578,714.89575
1260,120724,739.16046
1261,120855,706.70154
1262,121042,893.9197
1263,121142,522.57886
1264,121316,906.6082
1265,121478,832.8913
1266,121644,867.77844
1267,121846,1024.4182
1268,121975,657.2453
1269,122097,639.6408
1270,122199,464.21014
1271,122481,1422.1027
1272,122588,567.27814
1273,122687,517.24164
1274,122800,573.7377
1275,122947,730.13367
1276,123054,489.55542
1277,123201,744.79694
1278,123362,771.6592
1279,123463,484.37564
1280,123603,669.2793
1281,123836,1228.4227
1282,124019,949.98004
1283,124116,532.4886
1284,124226,579.2635
1285,124356,665.7396
1286,124468,598.2142
1287,124643,933.1395
1288,124790,789.49445
1289,124977,967.5948
1290,125092,531.377
1291,125306,1111.6477
1292,125412,516.9978
1293,125613,1055.4274
1294,125866,1269.2972
1295,126119,1211.003
1296,126279,794.871
1297,126436,842.0333
1298,126690,1217.1477
1299,126829,725.5342
1300,127061,1222.9971
1301,127275,1124.4844
1302,127395,605.46295
1303,127504,583.9297
1304,127633,675.41437
1305,127758,637.2938
1306,127863,528.7501
1307,128048,981.4345
1308,128201,774.4516
1309,128492,1476.8772
1310,128705,1031.8298
1311,128876,800.92926
1312,129049,811.2455
1313,129181,629.54706
1314,129357,953.1573
1315,129532,922.92834
1316,129637,524.18884
1317,129826,920.63513
1318,129994,857.1548
1319,130187,931.8782
1320,130408,1196.394
1321,130580,907.68616
1322,130698,559.86316
1323,130813,598.80896
1324,131023,1073.6995
1325,131147,604.4095
1326,131238,487.36954
1327,131635,1959.9949
1328,131802,880.0395
1329,131985,958.74567
1330,132111,654.1264
1331,132389,1413.813
1332,132545,775.21326
1333,132722,899.2096
1334,133110,2001.5127
1335,133229,553.98987
1336,133374,790.7067
1337,133592,1110.3444
1338,133736,736.76276
1339,133913,825.07715
1340,134057,659.46375
1341,134207,696.8756
1342,134406,919.77875
1343,134560,804.2046
1344,134747,842.6244
1345,134892,724.3762
1346,134972,350.7822
1347,135181,965.61896
1348,135399,1014.39343
1349,135548,744.15216
1350,135772,1130.7428
1351,135909,637.2805
1352,136003,442.7889
1353,136196,902.0664
1354,136471,1414.2361
1355,136604,704.9576
1356,136800,1028.7308
1357,136905,473.36038
1358,136995,490.6121
