episodio,pasos,recompensa
1258,141513,2088.4731
1259,141821,1556.2537
1260,142018,1055.742
1261,142590,2915.6487
1262,142722,689.32056
1263,142963,1276.3087
1264,143300,1739.5236
1265,143447,658.93195
1266,143679,1233.2817
1267,143797,639.56714
1268,144000,1042.334
1269,144211,1034.7571
1270,144365,826.3684
1271,144686,1603.4547
1272,145160,2454.4192
1273,145317,839.373
1274,145625,1555.1053
1275,145783,797.05426
1276,146046,1345.2185
1277,146212,879.0156
1278,146623,2024.2617
1279,146875,1280.42
1280,147009,721.67944
1281,147137,702.14624
1282,147247,578.57056
1283,147378,685.4564
1284,147982,2994.9465
1285,148315,1659.6512
1286,148880,2890.6245
1287,149272,2006.2109
1288,149457,912.1614
1289,150007,2835.948
1290,150132,677.1384
1291,150365,1156.686
1292,150603,1235.1288
1293,150858,1282.5905
1294,151105,1296.7126
1295,151270,883.3364
1296,152246,4944.27
1297,152334,473.86807
1298,152428,454.33722
1299,152610,941.86804
1300,152807,1056.1581
1301,153068,1360.9613
1302,153294,1151.6262
1303,153539,1332.8013
1304,153716,970.9717
1305,154001,1424.6989
1306,154272,1427.8715
1307,154580,1583.1002
1308,154922,1717.0471
1309,155045,624.52
1310,155128,422.3584
1311,155323,1011.3653
1312,155567,1249.8407
1313,155782,1104.0483
1314,155969,911.5657
1315,156121,842.31116
1316,156556,2149.8994
1317,156825,1431.7839
1318,156990,901.0902
1319,157290,1555.9844
1320,157487,1027.7367
1321,157694,1091.4451
1322,157943,1256.205
1323,158540,3029.759
1324,158828,1421.6112
1325,158971,744.8007
1326,159181,1079.2249
1327,159383,1030.551
1328,159556,966.34546
1329,159782,1133.6205
1330,159929,796.4354
1331,160130,1100.9734
1332,160461,1708.9408
1333,160798,1664.4364
1334,160975,947.47626
1335,161137,876.4357
1336,161435,1505.402
1337,161736,1522.6151
1338,162015,1379.603
1339,162235,1132.2961
1340,162438,1020.7056
1341,162650,1091.6456
1342,162857,1073.1843
1343,163170,1618.2883
1344,163414,1291.749
1345,163637,1167.6077
1346,163853,1160.1853
1347,164191,1732.8385
1348,164328,675.77014
1349,164472,778.9432
1350,164731,1342.6709
